RCDTS,Report,School Name_x,District Name_x,School EntityID,School Type_x,#Dist Entity ID,ISBE Region,ROE Area,CohortYear,Tier,ROE Name,Participating?,NCESID,ROE_x,Type,School Name_y,District Name_y,City,County,District Type,District Size,School Type_y,Grades Served,Avg Class Size - All Grades,Summative Designation,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,% 8th Grade Passing Algebra 1,Student Attendance Rate,Student Mobility Rate,Chronically Truant Students,Student Chronic Truancy Rate,High School Dropout Rate - Total,High School 4-Year Graduation Rate - Total,Avg Class Size - All Grades.1,Avg Number of Days of Physical Education per Week Per Student,Total Teacher Headcount,Total Teacher FTE,Avg Teaching Exp,% Novice Teachers,Teacher Retention Rate,Teacher Attendace Rate,Teacher Evaluation Rate,Principal Turnover within 6 Years,Teacher Avg Salary,Admin Avg Salary,Five Essential Survey Effective Leaders,Five Essential Survey Leaders Level,Five Essential Survey Collaborative Teachers,Five Essential Survey Collaborative Teachers Level,Five Essential Survey Involved Families,Five Essential Survey Involved Families Level,Five Essential Survey Supportive Environment,Five Essential Survey Supportive Environment Level,Five Essential Survey Ambitious Instruction,Five Essential Survey Ambitious Instruction Level,Climate Survey Student Response Rate,Climate Survey Teacher Response Rate,# ELA Proficiency,# ELA Student Participation,# Math Proficiency,# Math Participation Total Student,ELA Growth Percentile - Total,Math Growth Percentile,# Science Proficiency,# Science Student Participation,% Science Proficiency,# 9th Grade on Track,% 9th Grade on Track,Chronic Absenteeism,# Students with Discipline Incidents,# Discipline Incidents,# Discipline Incidents - Expulsion: Received Educational Srvcs,# Discipline Incidents - Expulsion: Did not Receive Educational Srvcs,# Discipline Incidents - In-school Suspension,# Discipline Incidents - Out-of-School Suspension,# Discipline Incidents - Removal,State Name [Public School] Latest available year,School Name [Public School] 2021-22,StateID,ParticipatingSchools,Agency Name [Public School] 2021-22,Agency ID - NCES Assigned [Public School] Latest available year,Locale [Public School] 2021-22,Locale,FRL_percent,Female_percent,American Indian/Alaska Native Students [Public School] 2021-22,Asian or Asian/Pacific Islander Students [Public School] 2021-22,Hispanic Students [Public School] 2021-22,Black or African American Students [Public School] 2021-22,White Students [Public School] 2021-22,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22,Two or More Races Students [Public School] 2021-22,Pupil/Teacher Ratio [Public School] 2021-22,School size,Title I School Status [Public School] 2021-22,State School ID [Public School] 2021-22,State Agency ID [Public School] 2021-22,National School Lunch Program [Public School] 2021-22,Free and Reduced Lunch Students [Public School] 2021-22,Male Students [Public School] 2021-22,Female Students [Public School] 2021-22,American Indian/Alaska Native Students [Public School] 2021-22.1,Asian or Asian/Pacific Islander Students [Public School] 2021-22.1,Hispanic Students [Public School] 2021-22.1,Black or African American Students [Public School] 2021-22.1,White Students [Public School] 2021-22.1,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22.1,Two or More Races Students [Public School] 2021-22.1,Total Race/Ethnicity [Public School] 2021-22,teacher_count,Pupil/Teacher Ratio [Public School] 2021-22.1,School Level (SY 2017-18 onward) [Public School] 2021-22,Lowest Grade Offered [Public School] 2021-22,Highest Grade Offered [Public School] 2021-22,ROE_y,ROE_AREA,ROE_AREA_Name,school_id,School Name,student_response_rate,teacher_response_rate,student_n,teacher_n,cdis1,colb,colr,inf3,innv,ins3,pgmc,pnfl,prt4,prti,qpd2,refd,scmt,sdis,socz,trpa,trpr,trte,tsaf,uexp,acno,clar,engg,engl,futr,humr,math,peer,perc,pres,prs2,rigr,safe1,scie,slap,stdy,trts,leaders,teachers,families,environment,instruction,5essentials_overall_score,net5e
2.80372E+14,Central Junior High- Kewanee CUSD 229,Central Junior High,Kewanee CUSD 229,12288,Middle/Jr. High,12286,28,2,2023,TComp,Northwest,2.80372E+14,1.721E+11,28,School,Central Junior High,Kewanee CUSD 229,Kewanee,Henry,UNIT,LARGE,MIDDLE SCHL,8-Jul,,Comprehensive,245,55.9,9,24.9,,,,9.8,14.3,13.1,5.3,75.1,4.1,49.2,90.6,16.7,57,21.3,,,19.6,3,,,,,87.8,,,1,,,53,3,41,3,23,2,21,2,39,2,99.6,94.7,132,243,26,244,70.8,45.1,56,135,41.8,,,35.2,2,2,,,1,1,,Illinois,Central Junior High,2.80372E+14,1,Kewanee CUSD 229,1721000,32-Town: Distant,3,0.7299270072992701,0.4635036496350365,,0.003649635,0.2700729927007299,0.091240876,0.5802919708029197,0.003649635,0.051094891,14.12,274,5-Title I schoolwide school,IL-28-037-2290-26-2803722901001,IL-28-037-2290-26,No,200,147,127,–,1,74,25,159,1,14,274,19.4,14.12,Middle,7th Grade,8th Grade,28,2,Northwest,3039,Central Junior High,99.6,94.7,241,19,23,45,48,52,25,51,59,55,1,26,44,39,22,17,94,13,48,45,31,,9,10,28,52,,35,62,15,32,26,1,15,9,49,,13,34,53,41,23,21,39,1,-3
3.0002E+14,Cairo Jr/Sr High School- Cairo USD 1,Cairo Jr/Sr High School,Cairo USD 1,736,"High School,Middle/Jr. High",735,30,6,2023,ISI/RNA,Southeast,3.0002E+14,1.70807E+11,30,School,Cairo Jr/Sr High School,Cairo USD 1,Cairo,Alexander,UNIT,SMALL,HIGH SCHOOL,12-Jul,,Intensive,118,,85.6,,,,,,25.4,25.4,,99.2,15.3,0,82.7,12.3,99,78.6,,75,13.3,5,,,,,76.9,,,3,,,30,2,19,1,,0,38,2,53,3,88.5,68.8,1,66,0,65,29.9,38.5,7,41,17.5,11,91.7,69.8,44,74,,,,74,,Illinois,Cairo Jr/Sr High School,3.0002E+14,1,Cairo USD 1,1708070,32-Town: Distant,3,1,0.5132743362831859,,0.008849558,,0.8407079646017699,0.07079646,,0.079646018,11.3,113,5-Title I schoolwide school,IL-30-002-0010-22-3000200100001,IL-30-002-0010-22,No,113,55,58,–,1,–,95,8,–,9,113,10,11.3,High,7th Grade,12th Grade,30,6,Southeast,1830,Cairo Jr/Sr High School,88.5,68.8,122,16,22,22,12,,3,24,47,,,45,46,58,14,1,18,10,18,1,18,,81,70,89,76,38,44,66,31,69,67,50,59,23,55,54,81,38,30,19,,38,53,1,-3
3.0002E+14,Cairo Elementary School- Cairo USD 1,Cairo Elementary School,Cairo USD 1,739,Elementary,735,30,6,2023,CSI/NA,Southeast,3.0002E+14,1.70807E+11,30,School,Cairo Elementary School,Cairo USD 1,Cairo,Alexander,UNIT,SMALL,ELEMENTARY,PK - 6,,Comprehensive,182,8.8,75.8,,,,,14.3,20.3,20.3,,100,27.5,,87.1,13.3,87,61.3,,,20.4,4,,,,,84.4,,,2,,,45,3,37,2,36,2,60,4,58,3,86.8,85.7,2,97,1,97,44.4,44.5,4,32,12.5,,,46.2,8,10,,,,10,,Illinois,Cairo Elementary School,3.0002E+14,1,Cairo USD 1,1708070,32-Town: Distant,3,1,0.5460122699386503,,,,0.7791411042944786,0.079754601,,0.1411042944785276,11.4,163,5-Title I schoolwide school,IL-30-002-0010-22-3000200102004,IL-30-002-0010-22,No,163,74,89,–,–,–,127,13,–,23,163,14.3,11.4,Elementary,Prekindergarten,6th Grade,30,6,Southeast,1829,Cairo Elementary School,86.8,85.7,76,28,20,19,24,37,17,52,41,41,29,31,60,61,47,9,62,38,50,36,32,,86,1,99,70,,41,78,54,78,76,30,58,27,1,,71,48,45,37,36,60,58,2,-1
3.00391E+14,Lewis School- Carbondale ESD 95,Lewis School,Carbondale ESD 95,9944,Elementary,9938,30,6,2023,TComp,Southeast,3.00391E+14,1.70834E+11,30,School,Lewis School,Carbondale ESD 95,Carbondale,Jackson,ELEMENTARY,MEDIUM,ELEMENTARY,5-Apr,,Comprehensive,291,21,54.3,10.3,3.4,,,11,14.4,14.4,6.5,51.9,5.5,,90.6,14.9,78,23.8,,,21.2,3,,,,,89.3,,,2,,,38,2,18,1,21,2,46,3,46,3,97.4,99.9,70,290,28,289,53.8,45.3,64,143,45.4,,,35.6,27,50,,,8,42,,Illinois,Lewis School,3.00391E+14,1,Carbondale ESD 95,1708340,13-City: Small,1,0.545751634,0.4803921568627451,,0.026143791,0.1013071895424836,0.5228758169934641,0.238562092,,0.1111111111111111,11.74,306,5-Title I schoolwide school,IL-30-039-0950-02-3003909502008,IL-30-039-0950-02,No,167,159,147,–,8,31,160,73,–,34,306,26.07,11.74,Elementary,4th Grade,5th Grade,30,6,Southeast,1849,Lewis School,97.4,99.9,273,26,6,5,13,40,36,37,22,37,14,1,13,8,16,1,99,13,52,44,1,,58,,65,59,,,60,,62,63,,50,26,,,44,39,38,18,21,46,46,1,-3
3.00392E+14,Murphysboro Middle School- Murphysboro CUSD 186,Murphysboro Middle School,Murphysboro CUSD 186,4499,Middle/Jr. High,4497,30,6,2023,TComp,Southeast,3.00392E+14,1.72761E+11,30,School,Murphysboro Middle School,Murphysboro CUSD 186,Murphysboro,Jackson,UNIT,LARGE,MIDDLE SCHL,8-Jun,,Comprehensive,436,71.1,14.2,6.7,,,,7.1,20,20,3,99.5,2.5,0,88.1,9.5,74,16,,,23.3,5,,,,,84.7,,,2,,,,0,,0,,0,21,2,49,3,67.3,44.2,71,431,53,430,43.1,51.3,60,146,41.1,,,37.6,84,203,,,143,59,1,Illinois,Murphysboro Middle School,3.00392E+14,1,Murphysboro CUSD 186,1727610,31-Town: Fringe,3,0.9376443418013856,0.4226327944572748,,0.002309469,0.071593533,0.1709006928406466,0.6812933025404158,,0.073903002,12.37,433,5-Title I schoolwide school,IL-30-039-1860-26-3003918601002,IL-30-039-1860-26,No,406,250,183,–,1,31,74,295,–,32,433,35,12.37,Middle,6th Grade,8th Grade,30,6,Southeast,3471,Murphysboro Middle School,67.3,44.2,437,43,,,,,,,,,,,,,,,,,,,,,6,9,20,52,,43,63,2,26,33,19,19,19,51,,24,33,,,,21,49,2,-1
3.00392E+14,Carruthers Elementary School- Murphysboro CUSD 186,Carruthers Elementary School,Murphysboro CUSD 186,4503,Elementary,4497,30,6,2023,TComp,Southeast,3.00392E+14,1.72761E+11,30,School,Carruthers Elementary School,Murphysboro CUSD 186,Murphysboro,Jackson,UNIT,LARGE,ELEMENTARY,5-Mar,,Comprehensive,399,65.7,15.8,8.3,,,,10,20.3,20.3,4.8,99.5,6.8,,92.4,7.5,58,13.7,,,19.9,3,,,,,81.3,,,2,,,48,3,36,2,40,3,54,3,47,3,84.6,85.7,72,407,70,406,38.8,41.1,57,132,43.2,,,25.4,19,58,,,36,22,Not Provided,Illinois,Carruthers Elementary School,3.00392E+14,1,Murphysboro CUSD 186,1727610,31-Town: Fringe,3,0.9467005076142132,0.4695431472081218,,,0.073604061,0.1446700507614213,0.6852791878172588,,0.096446701,11.59,394,5-Title I schoolwide school,IL-30-039-1860-26-3003918602009,IL-30-039-1860-26,No,373,209,185,–,–,29,57,270,–,38,394,34,11.59,Elementary,3rd Grade,5th Grade,30,6,Southeast,3467,Carruthers Elementary School,84.6,85.7,253,35,39,22,29,50,43,38,52,42,37,42,41,44,44,43,87,40,51,42,11,,67,,51,47,,,51,,62,47,,50,34,,,54,54,48,36,40,54,47,2,-1
3.00771E+14,Meridian High School- Meridian CUSD 101,Meridian High School,Meridian CUSD 101,4189,High School,4188,30,6,2023,CSI/NA,Southeast,3.00771E+14,1.72697E+11,30,School,Meridian High School,Meridian CUSD 101,Mounds,Pulaski,UNIT,SMALL,HIGH SCHOOL,12-Jun,,Commendable,206,31.6,58.7,,,,,9.2,22.3,22.3,,97.1,12.1,0,87.2,17.5,108,44.6,,92.1,13.1,5,,,,,78.6,,,2,,,37,2,29,2,46,3,41,3,56,3,95.3,68,7,112,0,111,33.4,26,,,,35,89.7,47.1,24,46,,1,29,16,,Illinois,Meridian High School,3.00771E+14,1,Meridian CUSD 101,1726970,42-Rural: Distant,4,1,0.524822695,,,0.007092199,0.5319148936170213,0.3687943262411347,,0.092198582,7.42,141,5-Title I schoolwide school,IL-30-077-1010-26-3007710100001,IL-30-077-1010-26,No,141,67,74,–,–,1,75,52,–,13,141,19,7.42,High,9th Grade,12th Grade,30,6,Southeast,3353,Meridian High School,95.3,68,191,25,63,34,24,36,1,21,47,60,47,44,51,33,16,10,62,30,42,21,35,23,90,60,99,62,71,54,88,45,83,63,30,51,27,62,69,84,44,37,29,46,41,56,2,-2
3.00771E+14,Meridian Elementary School- Meridian CUSD 101,Meridian Elementary School,Meridian CUSD 101,4190,Elementary,4188,30,6,2023,ISI/RNA,Southeast,3.00771E+14,1.72697E+11,30,School,Meridian Elementary School,Meridian CUSD 101,Mounds,Pulaski,UNIT,SMALL,ELEMENTARY,PK - 5,,Intensive,236,37.7,47,,,,,11.9,18.6,18.6,,91.9,17.8,,88.4,20.5,58,32.8,,,20.2,5,,,,,78.4,,,2,,,42,3,35,2,42,3,64,4,58,3,99.9,99.9,9,87,3,87,42.5,25.3,5,26,19.2,,,48.5,52,92,,,81,11,,Illinois,Meridian Elementary School,3.00771E+14,1,Meridian CUSD 101,1726970,42-Rural: Distant,4,0.9543973941368078,0.504885993,,0.003257329,0.006514658,0.5276872964169381,0.3550488599348534,,0.1074918566775244,20.47,307,5-Title I schoolwide school,IL-30-077-1010-26-3007710102005,IL-30-077-1010-26,No,293,152,155,–,1,2,162,109,–,33,307,15,20.47,Elementary,Prekindergarten,8th Grade,30,6,Southeast,3352,Meridian Elementary School,99.9,99.9,47,14,47,19,33,34,25,39,48,31,41,64,43,9,45,35,81,54,48,36,50,,99,,97,61,,,53,,72,81,,47,29,,,80,57,42,35,42,64,58,3,0
3.0091E+14,Davie Elementary School- Anna CCSD 37,Davie Elementary School,Anna CCSD 37,2694,Elementary,2692,30,6,2023,CSI/NA,Southeast,3.0091E+14,1.70375E+11,30,School,Davie Elementary School,Anna CCSD 37,Anna,Union,ELEMENTARY,MEDIUM,ELEMENTARY,4-Mar,,Comprehensive,112,87.5,,8.9,,,,,19.6,17.9,,58,14.3,,93.2,,,,,,20.7,2,,,,,83.3,,,1,,,56,3,27,2,44,3,43,3,31,2,57.9,85.7,11,124,15,124,29.3,34.8,,,,,,20,5,5,,,3,2,,Illinois,Davie Elem School,3.0091E+14,1,Anna CCSD 37,1703750,32-Town: Distant,3,0.5726495726495726,0.5128205128205128,,0.008547009,0.068376068,0.042735043,0.8803418803418803,,,11.43,117,4-Title I schoolwide eligible school-No program,IL-30-091-0370-04-3009103702002,IL-30-091-0370-04,No,67,57,60,–,1,8,5,103,–,–,117,10.24,11.43,Elementary,3rd Grade,4th Grade,30,6,Southeast,1507,Davie Elementary School,57.9,85.7,57,14,52,20,32,51,24,30,68,49,46,43,31,56,17,18,78,37,73,34,5,,58,,51,10,,,31,,51,65,,10,36,,,48,27,56,27,44,43,31,2,-2
3.0091E+14,Lincoln Elementary School- Anna CCSD 37,Lincoln Elementary School,Anna CCSD 37,2695,Elementary,2692,30,6,2023,CSI/NA,West Central,3.0091E+14,1.70375E+11,30,School,Lincoln Elementary School,Anna CCSD 37,Anna,Union,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 2,,Comprehensive,206,88.8,,7.8,,,,,23.3,22.3,,45.6,7.3,,92.8,10.9,,,,,19.6,1.7,,,,,90.7,,,1,,,42,3,32,2,26,2,,0,,0,0,72.7,,,,,,,,,,,,22.1,3,4,,,1,3,,Illinois,Lincoln Elem School,3.0091E+14,1,Anna CCSD 37,1703750,32-Town: Distant,3,0.551219512,0.5073170731707317,,,0.063414634,0.024390244,0.902439024,,0.009756098,13.12,205,5-Title I schoolwide school,IL-30-091-0370-04-3009103702003,IL-30-091-0370-04,No,113,101,104,–,–,13,5,185,–,2,205,15.63,13.12,Elementary,Prekindergarten,5th Grade,47,2,Northwest,1508,Lincoln Elementary School,0,72.7,0,22,63,60,35,45,17,19,61,35,22,23,26,42,11,56,52,20,41,30,44,,,,,,,,,,,,,,,,,,,42,32,26,,,2,-2
3.1045E+14,Abbott Middle School- SD U-46,Abbott Middle School,SD U-46,2150,Middle/Jr. High,2144,31,1,2023,CSI/NA,Northeast,3.1045E+14,1.71371E+11,31,School,Abbott Middle School,SD U-46,Elgin,Kane,UNIT,LARGE,MIDDLE SCHL,8-Jul,,Comprehensive,539,10.6,9.3,74,2.2,,,3.2,23.7,19.9,48.4,63.3,2.6,17,86.8,9.2,284,49.7,,,18,5,,,,,86.8,,,2,,,26,2,14,1,12,1,9,1,29,2,76.9,76.9,64,539,28,538,34,35.5,95,281,33.8,,,51.7,81,169,,,21,148,Not Provided,Illinois,Abbott Middle School,3.1045E+14,1,SD U-46,1713710,12-City: Mid-size,1,0.5805946791862285,0.5070422535211268,0.025039124,0.017214397,0.7120500782472613,0.092331768,0.1142410015649452,,0.039123631,14.23,639,5-Title I schoolwide school,IL-31-045-0460-22-3104504601003,IL-31-045-0460-22,No,371,315,324,16,11,455,59,73,–,25,639,44.92,14.23,Middle,7th Grade,8th Grade,31,1,Northeast,4236,Abbott Middle School,76.9,76.9,533,52,1,12,7,39,1,17,21,34,1,1,20,20,1,1,78,1,25,31,1,,1,1,9,57,,31,55,1,20,1,1,1,1,64,,3,12,26,14,12,9,29,1,-5
3.1045E+14,Larsen Middle School- SD U-46,Larsen Middle School,SD U-46,2154,Middle/Jr. High,2144,31,1,2023,TComp,Northeast,3.1045E+14,1.71371E+11,31,School,Larsen Middle School,SD U-46,Elgin,Kane,UNIT,LARGE,MIDDLE SCHL,8-Jul,,Comprehensive,593,9.1,5.1,75,5.6,,,4.6,13,11,46.5,56.3,2.2,33.5,89.9,7.8,219,34.6,,,20.1,5,,,,,87.5,,,2,,,33,2,31,2,21,2,20,2,38,2,87.7,84.3,95,606,57,602,36.4,39.4,132,329,40.1,,,38.1,87,151,,,77,74,,Illinois,Larsen Middle School,3.1045E+14,1,SD U-46,1713710,12-City: Mid-size,1,0.5393759286775631,0.4962852897473997,0.029717682,0.068350669,0.6864784546805349,0.046062407,0.1233283803863298,0.001485884,0.044576523,15.23,673,5-Title I schoolwide school,IL-31-045-0460-22-3104504601007,IL-31-045-0460-22,No,363,339,334,20,46,462,31,83,1,30,673,44.2,15.23,Middle,7th Grade,8th Grade,31,1,Northeast,4268,Larsen Middle School,87.7,84.3,579,51,19,39,22,42,3,27,38,36,10,4,50,14,7,12,77,18,26,39,1,,11,14,40,48,,42,64,6,40,28,1,8,5,56,,7,22,33,31,21,20,38,1,-5
3.1045E+14,Tefft Middle School- SD U-46,Tefft Middle School,SD U-46,2155,Middle/Jr. High,2144,31,1,2023,TComp,Northeast,3.1045E+14,1.71371E+11,31,School,Tefft Middle School,SD U-46,Streamwood,Kane,UNIT,LARGE,MIDDLE SCHL,8-Jul,,Comprehensive,884,11.5,6.9,73.6,5.1,,1.5,1.4,16.4,12.2,52.9,57,2.4,29.1,88.7,7.4,255,33.7,,,22,5,,,,,79.8,,,1,,,30,2,20,2,21,2,12,1,40,3,90.2,97.2,138,720,100,714,41.7,42.2,151,373,40.7,,,42.1,136,306,,,148,158,,Illinois,Tefft Middle School,3.1045E+14,1,SD U-46,1713710,21-Suburb: Large,2,0.6405648267008985,0.5173299101412067,0.020539153,0.060333761,0.6829268292682927,0.079589217,0.1270860077021822,0.003851091,0.025673941,12.18,779,5-Title I schoolwide school,IL-31-045-0460-22-3104504601008,IL-31-045-0460-22,No,499,376,403,16,47,532,62,99,3,20,779,63.97,12.18,Middle,7th Grade,8th Grade,31,1,Northeast,4288,Tefft Middle School,90.2,97.2,902,71,9,33,1,42,1,23,38,39,9,1,52,18,2,4,79,15,15,12,12,,17,1,38,53,,40,71,8,22,32,1,4,1,60,,10,8,30,20,21,12,40,1,-4
3.1045E+14,Canton Middle School- SD U-46,Canton Middle School,SD U-46,2157,Middle/Jr. High,2144,31,1,2023,TComp,Northeast,3.1045E+14,1.71371E+11,31,School,Canton Middle School,SD U-46,Streamwood,Kane,UNIT,LARGE,MIDDLE SCHL,8-Jul,,Comprehensive,416,30.8,7.9,43.3,14.4,,,3.6,22.8,18.5,25,45.4,,33.2,90.5,6.1,105,18.8,,,25,5,,,,,85.4,,,2,,,52,3,51,3,36,2,9,1,15,1,98.2,72.9,121,537,79,535,36.6,35.1,132,290,45.7,,,33.1,90,269,,,230,39,,Illinois,Canton Middle School,3.1045E+14,1,SD U-46,1713710,21-Suburb: Large,2,0.4798657718120805,0.4580536912751677,0.020134228,0.092281879,0.5838926174496645,0.083892617,0.1879194630872483,0.003355705,0.02852349,16.98,596,6-Not a Title I school,IL-31-045-0460-22-3104504601045,IL-31-045-0460-22,No,286,323,273,12,55,348,50,112,2,17,596,35.1,16.98,Middle,7th Grade,8th Grade,31,1,Northeast,4239,Canton Middle School,98.2,72.9,391,48,6,46,39,48,19,51,43,52,19,27,37,49,61,1,99,36,67,70,14,,5,1,11,19,,44,34,17,1,4,1,1,14,54,,7,15,52,51,36,9,15,1,-3
3.1045E+14,Channing Memorial Elementary School- SD U-46,Channing Memorial Elementary School,SD U-46,2163,Elementary,2144,31,1,2023,CSI/NA,Northeast,3.1045E+14,1.71371E+11,31,School,Channing Memorial Elementary School,SD U-46,Elgin,Kane,UNIT,LARGE,ELEMENTARY,K - 6,,Comprehensive,362,5.5,7.2,84.3,,,,,19.1,17.4,73.2,71.8,7.2,,88.9,12.1,136,43.7,,,20.2,1,,,,,86.1,,,2,,,61,4,34,2,36,2,45,3,55,3,78.8,83.3,13,189,11,186,45.5,37.6,9,56,16.1,,,44.1,12,14,,,2,12,,Illinois,Channing Memorial Elem School,3.1045E+14,1,SD U-46,1713710,12-City: Mid-size,1,0.6840659340659341,0.4807692307692308,0.016483516,,0.8461538461538461,0.065934066,0.06043956,,0.010989011,10.96,364,5-Title I schoolwide school,IL-31-045-0460-22-3104504602011,IL-31-045-0460-22,No,249,189,175,6,–,308,24,22,–,4,364,33.2,10.96,Elementary,Kindergarten,6th Grade,31,1,Northeast,4243,Channing Memorial Elementary School,78.8,83.3,165,42,53,49,19,38,30,67,67,52,27,43,46,41,40,45,80,28,73,18,25,,63,66,58,58,,38,67,58,47,48,11,31,30,49,,33,40,61,34,36,45,55,2,-1
3.1045E+14,Parkwood Elementary School- SD U-46,Parkwood Elementary School,SD U-46,2180,Elementary,2144,31,1,2023,TComp,Northeast,3.1045E+14,1.71371E+11,31,School,Parkwood Elementary School,SD U-46,Hanover Park,Kane,UNIT,LARGE,ELEMENTARY,K - 6,,Comprehensive,285,6.3,13.3,76.5,,,,,19.6,18.2,67.4,71.9,,,91.5,9,68,23.1,,,22.3,1,,,,,75.8,,,1,,,51,3,48,3,34,2,51,3,72,4,92.6,99.9,29,194,25,191,46,46,9,43,20.9,,,30.4,2,2,,,1,1,,Illinois,Parkwood Elem School,3.1045E+14,1,SD U-46,1713710,21-Suburb: Large,2,0.6797752808988764,0.4859550561797753,0.008426966,0.030898876,0.75,0.1151685393258427,0.078651685,,0.016853933,–,356,5-Title I schoolwide school,IL-31-045-0460-22-3104504602029,IL-31-045-0460-22,No,242,183,173,3,11,267,41,28,–,6,356,‡,–,Elementary,Kindergarten,6th Grade,31,1,Northeast,4279,Parkwood Elementary School,92.6,99.9,135,23,39,52,45,34,59,51,57,60,20,35,47,38,40,65,81,22,62,54,44,,68,15,71,72,,38,87,51,50,62,26,58,36,42,,45,49,51,48,34,51,72,3,0
3.1045E+14,Ronald D O Neal Elementary School- SD U-46,Ronald D O Neal Elementary School,SD U-46,2182,Elementary,2144,31,1,2023,TComp,Northeast,3.1045E+14,1.71371E+11,31,School,Ronald D O Neal,SD U-46,Elgin,Kane,UNIT,LARGE,ELEMENTARY,K - 6,,Comprehensive,457,8.1,3.1,86,,,,,15.8,14,70.7,76.6,2.4,,91.5,7.3,140,36.2,,,20.1,1,,,,,88,,,2,,,40,3,39,2,43,3,58,3,72,4,83.9,77.8,26,254,23,251,44.1,47.1,18,67,26.9,,,32.7,49,77,,,40,37,,Illinois,Ronald D O Neal,3.1045E+14,1,SD U-46,1713710,12-City: Mid-size,1,0.7079107505070994,0.4665314401622718,0.012170385,,0.8417849898580122,0.044624746,0.085192698,,0.016227181,16.71,493,5-Title I schoolwide school,IL-31-045-0460-22-3104504602032,IL-31-045-0460-22,No,349,263,230,6,–,415,22,42,–,8,493,29.5,16.71,Elementary,Prekindergarten,6th Grade,31,1,Northeast,4282,Ronald D O Neal,83.9,77.8,242,36,43,48,14,37,1,34,52,29,53,36,69,30,42,48,93,48,36,21,27,,73,16,77,76,,55,95,44,69,70,20,71,34,33,,49,56,40,39,43,58,72,3,0
3.10451E+14,Hall Elementary School- Aurora West USD 129,Hall Elementary School,Aurora West USD 129,6531,Elementary,6522,31,1,2023,TComp,Northeast,3.10451E+14,1.70471E+11,31,School,Hall Elementary School,Aurora West USD 129,Aurora,Kane,UNIT,LARGE,ELEMENTARY,PK - 5,,Comprehensive,574,14.3,13.4,63.9,5.7,,,2.6,12,9.8,41.6,56.6,,,92.9,9.6,65,13.7,,,22.8,3,,,,,91.6,,,3,,,19,1,20,2,27,2,61,4,43,3,94.6,88.9,19,287,29,290,36.8,45.2,29,88,33,,,22.4,,,,,,,,Illinois,Hall Elem School,3.10451E+14,1,Aurora West USD 129,1704710,21-Suburb: Large,2,0.4015151515151515,0.5,,0.051136364,0.6647727272727273,0.1287878787878787,0.1325757575757575,,0.022727273,16.5,528,5-Title I schoolwide school,IL-31-045-1290-22-3104512902008,IL-31-045-1290-22,No,212,264,264,–,27,351,68,70,–,12,528,32,16.5,Elementary,Prekindergarten,5th Grade,31,1,Northeast,1588,Hall Elementary School,94.6,88.9,186,45,18,25,10,36,26,1,28,24,37,1,34,62,1,5,75,21,12,30,1,,86,,79,55,,,60,,53,50,,61,44,,,57,62,19,20,27,61,43,2,-2
3.10451E+14,K D Waldo Middle School- Aurora East USD 131,K D Waldo Middle School,Aurora East USD 131,10750,Middle/Jr. High,10747,31,1,2023,TComp,Northeast,3.10451E+14,1.70468E+11,31,School,K D Waldo Middle School,Aurora East USD 131,Aurora,Kane,UNIT,LARGE,MIDDLE SCHL,8-Jun,,Comprehensive,834,2.5,7.3,88.4,,,,1.4,16.3,13.2,53,72.5,3.2,17.6,93.8,9.4,240,27.3,,,22.4,5,,,,,90,,,5,,,37,2,25,2,11,1,22,2,35,2,98,81.5,64,840,22,841,38,40.4,63,288,22,,,15.9,162,317,,,196,121,,Illinois,K D Waldo Middle School,3.10451E+14,1,Aurora East USD 131,1704680,21-Suburb: Large,2,0.7049525816649105,0.482613277,0.003161222,,0.9020021074815596,0.059009484,0.022128556,,0.01369863,14.61,949,5-Title I schoolwide school,IL-31-045-1310-22-3104513101003,IL-31-045-1310-22,No,669,491,458,3,–,856,56,21,–,13,949,64.97,14.61,Middle,6th Grade,8th Grade,31,1,Northeast,1576,K D Waldo Middle School,98,81.5,837,81,28,61,14,37,1,32,30,30,3,19,15,59,12,6,86,1,48,25,4,,24,6,46,51,,37,62,23,27,22,1,6,5,48,,9,30,37,25,11,22,35,1,-5
